                               A ^2 Pi_r      A  1  1  .  .     (27686)      (1770)           .           .       6.851       0.248           .     0.00041           .      1.5914
                               A ^2 Pi_r      A  1  1  .  .       27593      (1770)           .           .       6.851       0.248           .     0.00041           .      1.5914
                            X ^2 Sigma^+      X  0  2  +  .           0      (1620)           .           .       6.763       0.398           .     0.00047           .      1.6018
