H2      4.4781   12.1354 -0.7752 -0.7821  0.1464  0.1603 -0.0626   1.6498 -1.6265  0.7472 -0.2751  0.0000
H2+     2.6508   15.8052 33.7578 34.5956 27.3455 16.6214  9.9717   2.5410 -2.4336  1.4979  0.0192 -0.7483 
H2-     0.7300   19.7162 -5.0018 -2.7680 -1.2845 -0.9859 -0.3380   1.0000  0.0000  0.0000  0.0000  0.0000
end
